"","month","time","Datetime","Total","West","East","date"
"29","02","04:00",2024-02-15 04:00:00,2.03448275862069,1.06896551724138,0.96551724137931,2024-02-15
"30","02","05:00",2024-02-15 05:00:00,4.03448275862069,2.37931034482759,1.6551724137931,2024-02-15
"31","02","06:00",2024-02-15 06:00:00,16.9655172413793,11.8965517241379,5.06896551724138,2024-02-15
"32","02","07:00",2024-02-15 07:00:00,50.0344827586207,37.6896551724138,12.3448275862069,2024-02-15
"33","02","08:00",2024-02-15 08:00:00,91.9310344827586,66.551724137931,25.3793103448276,2024-02-15
"34","02","09:00",2024-02-15 09:00:00,69.5862068965517,35.6551724137931,33.9310344827586,2024-02-15
"35","02","10:00",2024-02-15 10:00:00,69.5172413793103,28.9655172413793,40.551724137931,2024-02-15
"36","02","11:00",2024-02-15 11:00:00,74.4137931034483,35.2413793103448,39.1724137931034,2024-02-15
"37","02","12:00",2024-02-15 12:00:00,85.7931034482759,42.5862068965517,43.2068965517241,2024-02-15
"38","02","13:00",2024-02-15 13:00:00,73.2758620689655,35.4137931034483,37.8620689655172,2024-02-15
"39","02","14:00",2024-02-15 14:00:00,60.8620689655172,26.1724137931034,34.6896551724138,2024-02-15
"40","02","15:00",2024-02-15 15:00:00,62.9310344827586,27.9310344827586,35,2024-02-15
"41","02","16:00",2024-02-15 16:00:00,70.7931034482759,26.8275862068966,43.9655172413793,2024-02-15
"42","02","17:00",2024-02-15 17:00:00,94.0344827586207,26.6206896551724,67.4137931034483,2024-02-15
"43","02","18:00",2024-02-15 18:00:00,76.4827586206897,21.5862068965517,54.8965517241379,2024-02-15
"44","02","19:00",2024-02-15 19:00:00,37.8620689655172,11.4827586206897,26.3793103448276,2024-02-15
"45","02","20:00",2024-02-15 20:00:00,23.8965517241379,8.37931034482759,15.5172413793103,2024-02-15
"46","02","21:00",2024-02-15 21:00:00,15.0689655172414,4.79310344827586,10.2758620689655,2024-02-15
"47","02","22:00",2024-02-15 22:00:00,9.79310344827586,2.58620689655172,7.20689655172414,2024-02-15
"48","02","23:00",2024-02-15 23:00:00,5.79310344827586,1.41379310344828,4.37931034482759,2024-02-15
"49","03","00:00",2024-03-16,3.61290322580645,1.09677419354839,2.51612903225806,2024-03-16
"50","03","01:00",2024-03-15 13:00:00,0.533333333333333,0.166666666666667,0.366666666666667,2024-03-15
"51","03","02:00",2024-03-16 13:11:15,1.3125,0.4375,0.875,2024-03-16
"52","03","03:00",2024-03-16 02:58:03.870968,1.06451612903226,0.387096774193548,0.67741935483871,2024-03-16
"53","03","04:00",2024-03-16 03:58:03.870968,1.87096774193548,0.774193548387097,1.09677419354839,2024-03-16
"54","03","05:00",2024-03-16 04:58:03.870968,3.38709677419355,1.80645161290323,1.58064516129032,2024-03-16
"55","03","06:00",2024-03-16 05:58:03.870968,15.741935483871,11.3870967741935,4.35483870967742,2024-03-16
"56","03","07:00",2024-03-16 06:58:03.870968,47.4838709677419,34.9677419354839,12.5161290322581,2024-03-16
"57","03","08:00",2024-03-16 07:58:03.870968,80.1612903225806,56.0322580645161,24.1290322580645,2024-03-16
"58","03","09:00",2024-03-16 08:58:03.870968,65.4193548387097,33.258064516129,32.1612903225806,2024-03-16
"59","03","10:00",2024-03-16 09:58:03.870968,68.9032258064516,30.6129032258065,38.2903225806452,2024-03-16
"60","03","11:00",2024-03-16 10:58:03.870968,80.0322580645161,37.8709677419355,42.1612903225806,2024-03-16
"61","03","12:00",2024-03-16 11:58:03.870968,71.5806451612903,36.2903225806452,35.2903225806452,2024-03-16
"62","03","13:00",2024-03-16 12:58:03.870968,65.9032258064516,31.258064516129,34.6451612903226,2024-03-16
"63","03","14:00",2024-03-16 13:58:03.870968,61,27.2903225806452,33.7096774193548,2024-03-16
"64","03","15:00",2024-03-16 14:58:03.870968,53.2903225806452,24.5483870967742,28.741935483871,2024-03-16
"65","03","16:00",2024-03-16 15:58:03.870968,65.0967741935484,26.0322580645161,39.0645161290323,2024-03-16
"66","03","17:00",2024-03-16 16:58:03.870968,84.6451612903226,25.5161290322581,59.1290322580645,2024-03-16
"67","03","18:00",2024-03-16 17:58:03.870968,74.7096774193548,25.4838709677419,49.2258064516129,2024-03-16
"68","03","19:00",2024-03-16 18:58:03.870968,40.9677419354839,14.5161290322581,26.4516129032258,2024-03-16
"69","03","20:00",2024-03-16 19:58:03.870968,22.7096774193548,8.41935483870968,14.2903225806452,2024-03-16
"70","03","21:00",2024-03-16 20:58:03.870968,14.7096774193548,4.61290322580645,10.0967741935484,2024-03-16
"71","03","22:00",2024-03-16 21:58:03.870968,9.58064516129032,2.61290322580645,6.96774193548387,2024-03-16
"72","03","23:00",2024-03-16 22:58:03.870968,5.58064516129032,1.32258064516129,4.25806451612903,2024-03-16
"73","04","00:00",2024-04-15 12:00:00,4.2,1.53333333333333,2.66666666666667,2024-04-14
"74","04","01:00",2024-04-15 13:00:00,0.633333333333333,0.1,0.533333333333333,2024-04-15
"75","04","02:00",2024-04-15 14:00:00,0.933333333333333,0.3,0.633333333333333,2024-04-15
"76","04","03:00",2024-04-15 15:00:00,1.3,0.4,0.9,2024-04-15
"77","04","04:00",2024-04-15 16:00:00,2.26666666666667,0.933333333333333,1.33333333333333,2024-04-15
"78","04","05:00",2024-04-15 17:00:00,6.3,3.56666666666667,2.73333333333333,2024-04-15
"79","04","06:00",2024-04-15 18:00:00,25.2666666666667,17.7,7.56666666666667,2024-04-15
"80","04","07:00",2024-04-15 19:00:00,64.2,45.7666666666667,18.4333333333333,2024-04-15
"81","04","08:00",2024-04-15 20:00:00,102.433333333333,73.3666666666667,29.0666666666667,2024-04-15
"82","04","09:00",2024-04-15 21:00:00,76.4666666666667,39.1333333333333,37.3333333333333,2024-04-15
"83","04","10:00",2024-04-15 22:00:00,76.2666666666667,34.2333333333333,42.0333333333333,2024-04-15
"84","04","11:00",2024-04-15 23:00:00,85.9333333333333,41.8333333333333,44.1,2024-04-15
"85","04","12:00",2024-04-16,88.3333333333333,42,46.3333333333333,2024-04-15
"86","04","13:00",2024-04-16 01:00:00,80.5333333333333,36.6333333333333,43.9,2024-04-15
"87","04","14:00",2024-04-16 02:00:00,70.6666666666667,30.8666666666667,39.8,2024-04-15
"88","04","15:00",2024-04-16 03:00:00,70.6,30.0333333333333,40.5666666666667,2024-04-15
"89","04","16:00",2024-04-16 04:00:00,80.1333333333333,32.9333333333333,47.2,2024-04-15
"90","04","17:00",2024-04-16 05:00:00,112.866666666667,31.8333333333333,81.0333333333333,2024-04-15
"91","04","18:00",2024-04-16 06:00:00,104.766666666667,33.6666666666667,71.1,2024-04-15
"92","04","19:00",2024-04-16 07:00:00,70.0666666666667,28.5666666666667,41.5,2024-04-15
"93","04","20:00",2024-04-16 08:00:00,45.9,20.5,25.4,2024-04-15
"94","04","21:00",2024-04-16 09:00:00,24.4333333333333,8.96666666666667,15.4666666666667,2024-04-15
"95","04","22:00",2024-04-16 10:00:00,13.9333333333333,4.66666666666667,9.26666666666667,2024-04-15
"96","04","23:00",2024-04-16 11:00:00,7.36666666666667,1.86666666666667,5.5,2024-04-15
"97","05","00:00",2024-05-16,8.38709677419355,3.83870967741935,4.54838709677419,2024-05-15
"98","05","01:00",2024-05-16 01:00:00,0.870967741935484,0.451612903225806,0.419354838709677,2024-05-16
"99","05","02:00",2024-05-16 02:00:00,2.09677419354839,0.67741935483871,1.41935483870968,2024-05-16
"100","05","03:00",2024-05-16 03:00:00,1.38709677419355,0.548387096774194,0.838709677419355,2024-05-16
"101","05","04:00",2024-05-16 04:00:00,3.54838709677419,1.64516129032258,1.90322580645161,2024-05-16
"102","05","05:00",2024-05-16 05:00:00,9.61290322580645,5.35483870967742,4.25806451612903,2024-05-16
"103","05","06:00",2024-05-16 06:00:00,32.4838709677419,21,11.4838709677419,2024-05-16
"104","05","07:00",2024-05-16 07:00:00,78.0967741935484,56.0645161290323,22.0322580645161,2024-05-16
"105","05","08:00",2024-05-16 08:00:00,125.258064516129,90.1935483870968,35.0645161290323,2024-05-16
"106","05","09:00",2024-05-16 09:00:00,87.9032258064516,47.9032258064516,40,2024-05-16
"107","05","10:00",2024-05-16 10:00:00,94.1612903225806,40.3548387096774,53.8064516129032,2024-05-16
"108","05","11:00",2024-05-16 11:00:00,103.225806451613,49.0322580645161,54.1935483870968,2024-05-16
"109","05","12:00",2024-05-16 12:00:00,113.645161290323,55.5806451612903,58.0645161290323,2024-05-16
"110","05","13:00",2024-05-16 13:00:00,112.935483870968,52.1935483870968,60.741935483871,2024-05-16
"111","05","14:00",2024-05-16 14:00:00,103.870967741935,47.4838709677419,56.3870967741936,2024-05-16
"112","05","15:00",2024-05-16 15:00:00,100.709677419355,46.6451612903226,54.0645161290323,2024-05-16
"113","05","16:00",2024-05-16 16:00:00,114.645161290323,50.6774193548387,63.9677419354839,2024-05-16
"114","05","17:00",2024-05-16 17:00:00,156.322580645161,51.5161290322581,104.806451612903,2024-05-16
"115","05","18:00",2024-05-16 18:00:00,151.645161290323,55.0967741935484,96.5483870967742,2024-05-16
"116","05","19:00",2024-05-16 19:00:00,98.0967741935484,43.258064516129,54.8387096774194,2024-05-16
"117","05","20:00",2024-05-16 20:00:00,71.9032258064516,35.3548387096774,36.5483870967742,2024-05-16
"118","05","21:00",2024-05-16 21:00:00,44.3225806451613,21.3548387096774,22.9677419354839,2024-05-16
"119","05","22:00",2024-05-16 22:00:00,22.6451612903226,8.58064516129032,14.0645161290323,2024-05-16
"120","05","23:00",2024-05-16 23:00:00,10.6774193548387,3.48387096774194,7.19354838709677,2024-05-16
"121","06","00:00",2024-06-15 12:00:00,7.03333333333333,2.26666666666667,4.76666666666667,2024-06-14
"122","06","01:00",2024-06-15 13:00:00,1.1,0.233333333333333,0.866666666666667,2024-06-15
"123","06","02:00",2024-06-15 14:00:00,1.83333333333333,0.833333333333333,1,2024-06-15
"124","06","03:00",2024-06-15 15:00:00,1.73333333333333,0.533333333333333,1.2,2024-06-15
"125","06","04:00",2024-06-15 16:00:00,3.66666666666667,1.53333333333333,2.13333333333333,2024-06-15
"126","06","05:00",2024-06-15 17:00:00,8.2,4.16666666666667,4.03333333333333,2024-06-15
"127","06","06:00",2024-06-15 18:00:00,29.2333333333333,18.6666666666667,10.5666666666667,2024-06-15
"128","06","07:00",2024-06-15 19:00:00,72.9666666666667,51.2666666666667,21.7,2024-06-15
"129","06","08:00",2024-06-15 20:00:00,119.533333333333,82.6666666666667,36.8666666666667,2024-06-15
"130","06","09:00",2024-06-15 21:00:00,86.2333333333333,45,41.2333333333333,2024-06-15
"131","06","10:00",2024-06-15 22:00:00,94.2333333333333,39.9666666666667,54.2666666666667,2024-06-15
"132","06","11:00",2024-06-15 23:00:00,102.4,47.9666666666667,54.4333333333333,2024-06-15
"133","06","12:00",2024-06-16,112.266666666667,54.0666666666667,58.2,2024-06-15
"134","06","13:00",2024-06-16 01:00:00,104.833333333333,47.7333333333333,57.1,2024-06-15
"135","06","14:00",2024-06-16 02:00:00,96.4,44.7666666666667,51.6333333333333,2024-06-15
"136","06","15:00",2024-06-16 03:00:00,91.5,44.5,47,2024-06-15
"137","06","16:00",2024-06-16 04:00:00,106.1,44.6,61.5,2024-06-15
"138","06","17:00",2024-06-16 05:00:00,136.966666666667,42.0333333333333,94.9333333333333,2024-06-15
"139","06","18:00",2024-06-16 06:00:00,130.666666666667,46.1666666666667,84.5,2024-06-15
"140","06","19:00",2024-06-16 07:00:00,91.2333333333333,37.8666666666667,53.3666666666667,2024-06-15
"141","06","20:00",2024-06-16 08:00:00,69.1,33.9,35.2,2024-06-15
"142","06","21:00",2024-06-16 09:00:00,40.7333333333333,20.4666666666667,20.2666666666667,2024-06-15
"143","06","22:00",2024-06-16 10:00:00,25.6,11.5666666666667,14.0333333333333,2024-06-15
"144","06","23:00",2024-06-16 11:00:00,13.0666666666667,5.5,7.56666666666667,2024-06-15
"145","07","00:00",2024-07-16,6.67741935483871,2.93548387096774,3.74193548387097,2024-07-15
"146","07","01:00",2024-07-16 01:00:00,0.967741935483871,0.387096774193548,0.580645161290323,2024-07-16
"147","07","02:00",2024-07-16 02:00:00,1,0.161290322580645,0.838709677419355,2024-07-16
"148","07","03:00",2024-07-16 03:00:00,2.12903225806452,0.67741935483871,1.45161290322581,2024-07-16
"149","07","04:00",2024-07-16 04:00:00,4.06451612903226,2.03225806451613,2.03225806451613,2024-07-16
"150","07","05:00",2024-07-16 05:00:00,8.45161290322581,4.38709677419355,4.06451612903226,2024-07-16
"151","07","06:00",2024-07-16 06:00:00,30.0645161290323,20.8387096774194,9.2258064516129,2024-07-16
"152","07","07:00",2024-07-16 07:00:00,75.7741935483871,54.1935483870968,21.5806451612903,2024-07-16
"153","07","08:00",2024-07-16 08:00:00,115.967741935484,84.1290322580645,31.8387096774194,2024-07-16
"154","07","09:00",2024-07-16 09:00:00,85.0645161290323,43.8709677419355,41.1935483870968,2024-07-16
"155","07","10:00",2024-07-16 10:00:00,88.5483870967742,38.741935483871,49.8064516129032,2024-07-16
"156","07","11:00",2024-07-16 11:00:00,96.8709677419355,46.4516129032258,50.4193548387097,2024-07-16
"157","07","12:00",2024-07-16 12:00:00,104.032258064516,50.8709677419355,53.1612903225806,2024-07-16
"158","07","13:00",2024-07-16 13:00:00,98.7741935483871,45.8709677419355,52.9032258064516,2024-07-16
"159","07","14:00",2024-07-16 14:00:00,88.9677419354839,39.8709677419355,49.0967741935484,2024-07-16
"160","07","15:00",2024-07-16 15:00:00,88.7741935483871,39.6129032258064,49.1612903225806,2024-07-16
"161","07","16:00",2024-07-16 16:00:00,107.774193548387,45.0322580645161,62.741935483871,2024-07-16
"162","07","17:00",2024-07-16 17:00:00,153.354838709677,50.1290322580645,103.225806451613,2024-07-16
"163","07","18:00",2024-07-16 18:00:00,146.387096774194,49.2258064516129,97.1612903225806,2024-07-16
"164","07","19:00",2024-07-16 19:00:00,109.096774193548,46.6774193548387,62.4193548387097,2024-07-16
"165","07","20:00",2024-07-16 20:00:00,75.3225806451613,37.3225806451613,38,2024-07-16
"166","07","21:00",2024-07-16 21:00:00,45.8387096774194,22.0322580645161,23.8064516129032,2024-07-16
"167","07","22:00",2024-07-16 22:00:00,26.3225806451613,10.5483870967742,15.7741935483871,2024-07-16
"168","07","23:00",2024-07-16 23:00:00,11.5806451612903,4.41935483870968,7.16129032258065,2024-07-16
"169","08","00:00",2024-08-16,6.90322580645161,2.61290322580645,4.29032258064516,2024-08-15
"170","08","01:00",2024-08-16 01:00:00,1.32258064516129,0.870967741935484,0.451612903225806,2024-08-16
"171","08","02:00",2024-08-16 02:00:00,1.67741935483871,0.354838709677419,1.32258064516129,2024-08-16
"172","08","03:00",2024-08-16 03:00:00,2.45161290322581,0.419354838709677,2.03225806451613,2024-08-16
"173","08","04:00",2024-08-16 04:00:00,2.70967741935484,1.19354838709677,1.51612903225806,2024-08-16
"174","08","05:00",2024-08-16 05:00:00,7.96774193548387,3.93548387096774,4.03225806451613,2024-08-16
"175","08","06:00",2024-08-16 06:00:00,28.7741935483871,20.2258064516129,8.54838709677419,2024-08-16
"176","08","07:00",2024-08-16 07:00:00,69.0322580645161,47.4193548387097,21.6129032258065,2024-08-16
"177","08","08:00",2024-08-16 08:00:00,113.354838709677,78.7096774193548,34.6451612903226,2024-08-16
"178","08","09:00",2024-08-16 09:00:00,87.0967741935484,43.2258064516129,43.8709677419355,2024-08-16
"179","08","10:00",2024-08-16 10:00:00,90.0967741935484,38.4193548387097,51.6774193548387,2024-08-16
"180","08","11:00",2024-08-16 11:00:00,104.193548387097,45.9354838709677,58.258064516129,2024-08-16
"181","08","12:00",2024-08-16 12:00:00,112.838709677419,53.8387096774194,59,2024-08-16
"182","08","13:00",2024-08-16 13:00:00,107.612903225806,49.1290322580645,58.4838709677419,2024-08-16
"183","08","14:00",2024-08-16 14:00:00,93.8064516129032,40.1290322580645,53.6774193548387,2024-08-16
"184","08","15:00",2024-08-16 15:00:00,100.677419354839,44.6129032258064,56.0645161290323,2024-08-16
"185","08","16:00",2024-08-16 16:00:00,115.548387096774,49.5161290322581,66.0322580645161,2024-08-16
"186","08","17:00",2024-08-16 17:00:00,146.774193548387,49.3225806451613,97.4516129032258,2024-08-16
"187","08","18:00",2024-08-16 18:00:00,135.903225806452,48.7741935483871,87.1290322580645,2024-08-16
"188","08","19:00",2024-08-16 19:00:00,96.6129032258064,43.5161290322581,53.0967741935484,2024-08-16
"189","08","20:00",2024-08-16 20:00:00,73.0967741935484,35.4516129032258,37.6451612903226,2024-08-16
"190","08","21:00",2024-08-16 21:00:00,38.8387096774194,18.1290322580645,20.7096774193548,2024-08-16
"191","08","22:00",2024-08-16 22:00:00,22.4516129032258,7.70967741935484,14.741935483871,2024-08-16
"192","08","23:00",2024-08-16 23:00:00,12.1612903225806,4.58064516129032,7.58064516129032,2024-08-16
"193","09","00:00",2024-09-15 12:00:00,5.7,2.1,3.6,2024-09-14
"194","09","01:00",2024-09-15 13:00:00,1.5,1,0.5,2024-09-15
"195","09","02:00",2024-09-15 14:00:00,1.2,0.333333333333333,0.866666666666667,2024-09-15
"196","09","03:00",2024-09-15 15:00:00,2.46666666666667,0.4,2.06666666666667,2024-09-15
"197","09","04:00",2024-09-15 16:00:00,2.86666666666667,1.13333333333333,1.73333333333333,2024-09-15
"198","09","05:00",2024-09-15 17:00:00,9.1,4.2,4.9,2024-09-15
"199","09","06:00",2024-09-15 18:00:00,29.2666666666667,21.1,8.16666666666667,2024-09-15
"200","09","07:00",2024-09-15 19:00:00,69.8666666666667,50.1666666666667,19.7,2024-09-15
"201","09","08:00",2024-09-15 20:00:00,124.366666666667,90.8,33.5666666666667,2024-09-15
"202","09","09:00",2024-09-15 21:00:00,82.6666666666667,45.2666666666667,37.4,2024-09-15
"203","09","10:00",2024-09-15 22:00:00,79.3666666666667,35.2,44.1666666666667,2024-09-15
"204","09","11:00",2024-09-15 23:00:00,89.2,42,47.2,2024-09-15
"205","09","12:00",2024-09-16,91.4666666666667,44.1,47.3666666666667,2024-09-15
"206","09","13:00",2024-09-16 01:00:00,87.7,41.5,46.2,2024-09-15
"207","09","14:00",2024-09-16 02:00:00,79.6666666666667,36.1,43.5666666666667,2024-09-15
"208","09","15:00",2024-09-16 03:00:00,84.0666666666667,35.5,48.5666666666667,2024-09-15
"209","09","16:00",2024-09-16 04:00:00,100.4,38.9333333333333,61.4666666666667,2024-09-15
"210","09","17:00",2024-09-16 05:00:00,136.366666666667,40.6333333333333,95.7333333333333,2024-09-15
"211","09","18:00",2024-09-16 06:00:00,125.166666666667,41.2333333333333,83.9333333333333,2024-09-15
"212","09","19:00",2024-09-16 07:00:00,82.2,35.4333333333333,46.7666666666667,2024-09-15
"213","09","20:00",2024-09-16 08:00:00,49.3666666666667,22.4666666666667,26.9,2024-09-15
"214","09","21:00",2024-09-16 09:00:00,22.7666666666667,7.66666666666667,15.1,2024-09-15
"215","09","22:00",2024-09-16 10:00:00,16.5666666666667,5.13333333333333,11.4333333333333,2024-09-15
"216","09","23:00",2024-09-16 11:00:00,9.63333333333333,2.8,6.83333333333333,2024-09-15
"217","10","00:00",2024-10-16 00:07:44.516129,4.58064516129032,1.61290322580645,2.96774193548387,2024-10-15
"218","10","01:00",2024-10-16 01:07:44.516129,1.29032258064516,0.709677419354839,0.580645161290323,2024-10-16
"219","10","02:00",2024-10-16 02:09:40.645161,1.90322580645161,0.967741935483871,0.935483870967742,2024-10-16
"220","10","03:00",2024-10-16 03:09:40.645161,1.64516129032258,0.419354838709677,1.2258064516129,2024-10-16
"221","10","04:00",2024-10-16 04:09:40.645161,2.25806451612903,1.12903225806452,1.12903225806452,2024-10-16
"222","10","05:00",2024-10-16 05:09:40.645161,6.03225806451613,2.87096774193548,3.16129032258065,2024-10-16
"223","10","06:00",2024-10-16 06:09:40.645161,24.8709677419355,17.7096774193548,7.16129032258065,2024-10-16
"224","10","07:00",2024-10-16 07:09:40.645161,63.8709677419355,47.0967741935484,16.7741935483871,2024-10-16
"225","10","08:00",2024-10-16 08:09:40.645161,114.677419354839,87.2903225806452,27.3870967741935,2024-10-16
"226","10","09:00",2024-10-16 09:09:40.645161,74.3870967741936,42.9677419354839,31.4193548387097,2024-10-16
"227","10","10:00",2024-10-16 10:09:40.645161,72.9677419354839,32.9032258064516,40.0645161290323,2024-10-16
"228","10","11:00",2024-10-16 11:09:40.645161,80.8709677419355,36.8709677419355,44,2024-10-16
"229","10","12:00",2024-10-16 12:09:40.645161,85.5483870967742,43.0967741935484,42.4516129032258,2024-10-16
"230","10","13:00",2024-10-16 13:09:40.645161,78.8709677419355,36.8064516129032,42.0645161290323,2024-10-16
"231","10","14:00",2024-10-16 14:09:40.645161,68.6451612903226,31.1935483870968,37.4516129032258,2024-10-16
"232","10","15:00",2024-10-16 15:09:40.645161,70.6774193548387,30.1935483870968,40.4838709677419,2024-10-16
"233","10","16:00",2024-10-16 16:09:40.645161,87.1935483870968,33.0645161290323,54.1290322580645,2024-10-16
"234","10","17:00",2024-10-16 17:09:40.645161,122.322580645161,32.7096774193548,89.6129032258064,2024-10-16
"235","10","18:00",2024-10-16 18:09:40.645161,103.516129032258,30.0645161290323,73.4516129032258,2024-10-16
"236","10","19:00",2024-10-16 19:09:40.645161,57.3870967741936,20.1612903225806,37.2258064516129,2024-10-16
"237","10","20:00",2024-10-16 20:09:40.645161,33.6451612903226,11.8709677419355,21.7741935483871,2024-10-16
"238","10","21:00",2024-10-16 21:09:40.645161,19.8387096774194,6.32258064516129,13.5161290322581,2024-10-16
"239","10","22:00",2024-10-16 22:09:40.645161,12.9032258064516,2.96774193548387,9.93548387096774,2024-10-16
"240","10","23:00",2024-10-16 23:09:40.645161,8.35483870967742,2.38709677419355,5.96774193548387,2024-10-16
"241","11","00:00",2024-11-15 12:00:00,3.63333333333333,1.2,2.43333333333333,2024-11-15
"242","11","01:00",2024-11-15 13:00:00,0.433333333333333,0.1,0.333333333333333,2024-11-15
"243","11","02:00",2024-11-15 14:00:00,2.4,1.36666666666667,1.03333333333333,2024-11-15
"244","11","03:00",2024-11-15 15:00:00,2.36666666666667,0.466666666666667,1.9,2024-11-15
"245","11","04:00",2024-11-15 16:00:00,2.46666666666667,1.16666666666667,1.3,2024-11-15
"246","11","05:00",2024-11-15 17:00:00,3.86666666666667,1.86666666666667,2,2024-11-15
"247","11","06:00",2024-11-15 18:00:00,19.3333333333333,14.1666666666667,5.16666666666667,2024-11-15
"248","11","07:00",2024-11-15 19:00:00,54.4333333333333,40.6,13.8333333333333,2024-11-15
"249","11","08:00",2024-11-15 20:00:00,98.8666666666667,73.5,25.3666666666667,2024-11-15
"250","11","09:00",2024-11-15 21:00:00,68.2333333333333,39.3,28.9333333333333,2024-11-15
"251","11","10:00",2024-11-15 22:00:00,64.5,27.6666666666667,36.8333333333333,2024-11-15
"252","11","11:00",2024-11-15 23:00:00,74.6,38.2666666666667,36.3333333333333,2024-11-15
"253","11","12:00",2024-11-16,73.9666666666667,37.2,36.7666666666667,2024-11-15
"254","11","13:00",2024-11-16 01:00:00,67.8,32.2333333333333,35.5666666666667,2024-11-15
"255","11","14:00",2024-11-16 02:00:00,59.4333333333333,28,31.4333333333333,2024-11-15
"256","11","15:00",2024-11-16 03:00:00,62.6,25.3333333333333,37.2666666666667,2024-11-15
"257","11","16:00",2024-11-16 04:00:00,68.1333333333333,26.1,42.0333333333333,2024-11-15
"258","11","17:00",2024-11-16 05:00:00,89.1333333333333,20.2666666666667,68.8666666666667,2024-11-15
"259","11","18:00",2024-11-16 06:00:00,72.5333333333333,15.7666666666667,56.7666666666667,2024-11-15
"260","11","19:00",2024-11-16 07:00:00,42.0333333333333,12.7333333333333,29.3,2024-11-15
"261","11","20:00",2024-11-16 08:00:00,26.9333333333333,9.1,17.8333333333333,2024-11-15
"262","11","21:00",2024-11-16 09:00:00,16.6666666666667,4.8,11.8666666666667,2024-11-15
"263","11","22:00",2024-11-16 10:00:00,11.3,3,8.3,2024-11-15
"264","11","23:00",2024-11-16 11:00:00,7.13333333333333,1.56666666666667,5.56666666666667,2024-11-15
"265","12","00:00",2024-12-16,3.70967741935484,1.61290322580645,2.09677419354839,2024-12-16
"266","12","01:00",2024-12-16 01:00:00,1.29032258064516,0.354838709677419,0.935483870967742,2024-12-16
"267","12","02:00",2024-12-16 02:00:00,1.29032258064516,0.451612903225806,0.838709677419355,2024-12-16
"268","12","03:00",2024-12-16 03:00:00,1.80645161290323,0.419354838709677,1.38709677419355,2024-12-16
"269","12","04:00",2024-12-16 04:00:00,2.25806451612903,1.09677419354839,1.16129032258065,2024-12-16
"270","12","05:00",2024-12-16 05:00:00,3.80645161290323,1.70967741935484,2.09677419354839,2024-12-16
"271","12","06:00",2024-12-16 06:00:00,12.5806451612903,9.29032258064516,3.29032258064516,2024-12-16
