"","PC1","PC2","PC3","PC4"
"1",0.161582117942206,2.92230901067313,-2.99365373151256,1.3592903844657
"2",-3.65153808587506,-0.443522341845966,-1.75008937380058,-2.92463709566453
"3",0.960106899571276,-0.650121930937804,-0.262852278234255,0.907347479227799
"4",NA,NA,NA,NA
"5",1.92848052336177,1.36430191070619,1.47572063462561,-1.99703629866
"6",1.78003175499755,-2.70223958778088,-1.30299220868624,0.233054113360288
"7",1.44188804164855,-1.83313657676651,-1.60998545486766,0.67075247437379
"8",-0.537550739374227,0.927875083082955,1.07682319623943,-1.5812025704584
"9",0.701175878052667,-1.85390464826406,-2.64765901343558,0.396970631550704
"10",0.905144906116208,0.799423265610932,-1.41057112418641,1.94455056273091
"11",0.00488929058586196,-0.538179966455139,-1.61533218738691,2.15968364938573
"12",-0.392316019689589,4.00274148115643,0.741956489386706,-1.720567345613
"13",NA,NA,NA,NA
"14",2.01974858231104,-0.229326154803693,-1.81590973420256,-2.55639524376476
"15",0.703766410803422,0.948056495324395,2.9059411096266,0.208552324870573
"16",-0.00508399362490429,0.956205427762546,1.50102405114876,2.96424394356178
"17",-3.38878355662387,4.88413849096379,2.91815936128092,-3.39974039934605
"18",NA,NA,NA,NA
"19",-0.175447235520553,0.450476888453554,2.55006077083718,0.0823851041714281
"20",-0.60887506436366,0.709058666340337,-2.9142496889763,1.55594917514134
"21",NA,NA,NA,NA
"22",0.830686866582393,2.06388315579079,-1.43663355242753,0.481811328511982
"23",1.85678174340476,1.74989535364045,-1.16697881823245,-1.97525415428498
"24",NA,NA,NA,NA
"25",1.29909921851959,1.72536498415764,-0.444280862466505,1.3794680124303
"26",0.336896344555421,0.0485695173232384,0.696974545473925,0.0228217451216016
"27",NA,NA,NA,NA
"28",NA,NA,NA,NA
"29",-0.741123037800927,1.49215146816807,-2.48399790060215,-1.59470684908296
"30",-0.841681355578302,0.44357989376514,-2.90073968111469,0.929619831441312
"31",1.79965065777531,-1.36736653372283,0.465708441309767,-3.20597364603477
"32",-0.0349721887562961,3.89321164401288,-0.587018294517382,0.460408365512534
"33",0.806234932841833,-2.57543059425696,0.62082647069066,2.20361548858283
"34",-0.221069085733626,1.58451712837113,1.04239106391475,-0.370093848038121
"35",0.89210566925867,3.48913652263767,4.49644788242515,0.463926140980764
"36",NA,NA,NA,NA
"37",0.714546615478927,-0.0725952590388507,-2.73111261875289,1.38048228806744
"38",0.504134295823241,-2.05955992333209,1.35563219060501,2.33999175245359
"39",-0.827114374424567,4.0136995220337,0.576868364223525,-1.28263180249832
"40",NA,NA,NA,NA
"41",-0.338935840248277,-0.378444280786293,-1.82971441356154,-2.37719102790754
"42",-0.17598254421094,2.1744881679805,-2.21036698373335,1.22212995196084
"43",0.42059112826469,0.148704669031508,-0.137839037281593,2.32888070645132
"44",-2.14288486735217,2.06115980933867,-0.648900197577156,0.335001527065454
"45",1.14855083444736,0.67873353206156,-1.55061743783703,1.30069240271547
"46",-0.427840132280107,1.39362708663387,4.82285341406799,-2.33172686272095
"47",NA,NA,NA,NA
"48",NA,NA,NA,NA
"49",2.855741665341,0.0111064927031244,-1.70974321537629,-2.56314825425186
"50",2.22562647659978,-0.552146804355576,-0.0277575029414913,-2.21291528011662
"51",2.12873691089741,-1.43871744978111,0.158203650452175,1.96406467945583
"52",NA,NA,NA,NA
"53",0.0735559819140857,2.54701386563176,-1.85625776793922,0.767114182848189
"54",0.856186106348352,-0.221727027981054,-0.83175570325169,0.449014355097911
"55",NA,NA,NA,NA
"56",1.35141066475055,-1.83017738380135,3.88552636670817,-2.8046622588026
"57",0.575706986869428,-4.37019536572398,1.61136222353278,-0.353324412614955
"58",NA,NA,NA,NA
"59",NA,NA,NA,NA
"60",-0.21802709160521,0.614448873770059,2.38355725972158,1.67526448828148
"61",0.947714496220183,0.463733811210299,1.22932381551033,1.78590344294865
"62",1.67449776919961,1.83596553839648,0.457038148308921,-1.58415090955552
"63",1.3218342305126,-0.658510123096988,-0.187532653855702,1.1375795823147
"64",2.19164347936215,-1.05470545326573,-1.75728031054102,0.657651542564294
"65",2.17321418896631,-1.42822560074309,-1.14825555917964,0.0722990291320672
"66",NA,NA,NA,NA
"67",-5.33080496251012,-0.507881512551254,-2.02194857155462,1.69918298298202
"68",0.970216875132062,-1.64790131086923,0.552146268348928,0.550716642890839
"69",1.56336601988199,-1.22704766890654,1.05022100491938,0.258207434675001
"70",NA,NA,NA,NA
"71",0.177896027485031,2.60363687086789,-2.57608160775064,-1.83414424493243
"72",-2.04351908066084,2.07224621575543,-0.467759246464368,-3.11332027960095
"73",1.21209530868405,1.4267226551924,1.23135391595775,-1.45715050782092
"74",2.06467063313994,1.9940199236385,2.29103344392486,1.87270417094249
"75",NA,NA,NA,NA
"76",-0.409427419195093,1.02053302747458,-1.45909726917662,0.915237827309911
"77",NA,NA,NA,NA
"78",0.199154493721558,1.59842286703221,1.55206902658474,1.70046151940847
"79",NA,NA,NA,NA
"80",-1.16984566949012,4.26911275406431,0.240792402927478,0.849410371974301
"81",1.412149609409,-1.20237672818185,2.09154612993409,1.77488666089368
"82",-3.37311150925938,-0.421048260716402,1.52671383084645,1.98945426458552
"83",NA,NA,NA,NA
"84",1.90715295464279,-1.05859470821189,2.21450143899324,0.179831124110817
"85",1.60549414938461,0.214280593478872,-1.63101558728557,0.440849996494656
"86",NA,NA,NA,NA
"87",1.19009486650069,2.50607532087633,1.30538098127052,2.18794308651092
"88",NA,NA,NA,NA
"89",NA,NA,NA,NA
"90",0.971833071605698,-0.590671924777347,0.247721775351701,1.62212534230165
